,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
910,92,57.751403528566456,10,0.6065067834403958,197.8097646384525,1.5,0.4715414201237459,294.3774774126802,1.5,0.14323718029055466,312.8642365128517,1.5,0.15930045349043753,275.4404116682716,1.0,0.8903077222487594,1.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1122,709,dikesnet
911,72,186.69520549702565,1.0,0.9278209076010104,339.1340720216951,1.5,0.8464569235675362,78.19939074075097,10,0.31450316008295565,312.13843310589345,1.0,0.708459212249863,213.2577107178004,10,0.04085931862606451,4.5,3.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1123,709,dikesnet
912,0,198.44540752273474,1.5,0.8900972582282187,175.52806241399608,1.0,0.09270869996577313,60.55420088216568,1.0,0.6791819453014935,132.89898309093797,1.5,0.4650524582056944,168.25303089492354,1.5,0.5033282063582222,3.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1124,709,dikesnet
913,81,134.23804761321296,1.5,0.4209616185554451,276.02053630801515,1.0,0.4999236118144277,156.46344340192684,1.0,0.2595527193522039,278.0458885920559,1.5,0.617401805798004,126.07856562063193,10,0.4667372871916915,2.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1125,709,dikesnet
914,2,83.48971667119866,10,0.6863947166043479,192.98788427289693,1.5,0.9265110833897161,291.64037193548256,1.5,0.4328535147956605,211.15292570770364,10,0.2838594247142998,249.86577001443015,1.5,0.8720391477382727,2.5,4.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1126,709,dikesnet
915,109,328.0997649028561,1.5,0.9640418771374036,203.796314131054,1.5,0.5120838223975099,36.94765307937615,1.5,0.2813418317225066,42.72662084662823,1.0,0.5303128993338886,192.9004514407303,1.0,0.8890684460528125,4.5,3.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1127,709,dikesnet
916,47,60.81884359653827,1.5,0.6513344100440578,72.22874789353045,1.0,0.8635054082427475,140.61742026097647,1.5,0.12785599728926267,132.17015974447364,1.5,0.43009551136128,132.80403664578827,1.5,0.34511540132325413,4.5,3.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1128,709,dikesnet
917,73,152.90000317235604,1.5,0.6029661312885766,166.91141498902124,1.5,0.3537982068917328,292.7610586681441,1.5,0.8753747177156607,135.98210171870832,1.5,0.6709408173600736,128.184634063339,1.0,0.6953403566128692,2.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1129,709,dikesnet
918,55,53.75709621973012,10,0.755521688984838,230.31049335604135,1.5,0.3546195607502256,211.4868549646704,1.0,0.5993633926498346,189.8283941520674,1.5,0.6060990660265894,78.59523284829723,1.0,0.02194815511035053,3.5,2.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1130,709,dikesnet
919,62,281.91929648346047,1.0,0.5379173779047894,339.5104061072876,10,0.7243576549976035,241.0026173073547,1.5,0.7486860981438185,107.30437459001021,10,0.0657354775235528,252.33170310522115,10,0.19785892569999664,1.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1131,709,dikesnet
920,82,339.10782421237104,1.0,0.9268857898259749,283.3906457711754,1.5,0.46656128829427734,224.00735695232282,1.0,0.4299276068554575,179.40378139984006,1.5,0.9641998723991414,168.31120969614676,1.5,0.4022254435334375,4.5,2.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1132,709,dikesnet
921,104,174.9403859917985,1.5,0.016098446009425227,142.1189915480859,1.5,0.7520705639539744,309.8818698920687,1.0,0.8994368972006856,240.48737470025264,10,0.28693329565037085,48.54617374138723,10,0.3537177335799201,1.5,4.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1133,709,dikesnet
922,54,308.43017478756315,10,0.5657974287524066,260.8783027650421,1.0,0.7082144899614634,320.83734493692714,1.0,0.7258468804828564,150.59476802416154,10,0.9175688776774874,65.68353568167275,1.0,0.4706784314619137,3.5,3.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1134,709,dikesnet
923,83,75.27368069863354,1.5,0.8350941834540208,317.00450132550293,10,0.5093740848551106,229.36061381924372,1.5,0.08078116352826736,36.032007782752835,10,0.09644190742064707,42.99334301700522,1.0,0.7623133892629922,3.5,2.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1135,709,dikesnet
924,93,47.60231841097191,1.0,0.8960754158184231,146.52222646762965,10,0.8226615086710507,70.43711568281114,1.5,0.039985992173157014,250.69313312109233,1.0,0.5522510735248557,303.58587812778404,1.5,0.20669419431958314,4.5,3.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1136,709,dikesnet
925,37,239.2000691773876,1.5,0.6799318465961969,82.62605263976468,10,0.08012493492008721,327.11659465339795,1.0,0.049064400886381754,316.5345141974618,10,0.4372284204468694,152.79930858800978,10,0.9178607057395503,1.5,1.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1137,709,dikesnet
926,47,276.7135473375604,10,0.4128886173485681,299.4285655612017,10,0.3675467006012235,190.99134924668786,10,0.8022305915186901,223.90492720470218,1.5,0.6192943859283893,64.3490747723218,1.5,0.6578636649945658,3.5,3.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1138,709,dikesnet
927,45,30.379044794289385,1.5,0.3539104273485715,244.4064590947642,1.0,0.9419872562599216,243.27739158362152,10,0.6318858621403509,150.72652419636358,1.5,0.9355549701241422,234.08570233333938,10,0.6539069269575428,4.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1139,709,dikesnet
928,91,113.09095462570511,1.0,0.600269333555356,278.9482073425719,1.0,0.2030101421428525,230.46632398664718,1.5,0.47717373842876565,141.1909579898902,1.0,0.23883312285445601,191.2526777099402,1.0,0.4589119960911401,1.5,3.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1140,709,dikesnet
929,102,345.7908194630615,10,0.850692422626935,87.17148256091804,1.5,0.7133907623911347,319.91603799882637,1.0,0.46605048669678917,60.18714998709292,10,0.19390240359957622,62.07270538208636,10,0.5654280890621166,3.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1141,709,dikesnet
930,84,96.44237931806626,1.0,0.5587596537604355,261.8880848450045,1.0,0.125369161635844,155.12832556918326,10,0.41566460744360234,236.7241517735339,1.5,0.5925765295072266,220.60949895523817,1.0,0.2599232546389436,2.5,2.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1142,709,dikesnet
931,6,102.54637077982875,1.5,0.46513044487895827,93.53576512006917,10,0.007946743727348493,113.33964377190426,1.5,0.35794116809114507,264.8173125531215,1.5,0.05207621555331554,117.89197046453694,10,0.29776782353213493,4.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1143,709,dikesnet
932,71,212.70487219755424,1.0,0.591368932964745,203.9230880406683,10,0.16363125591007455,132.8093242710134,1.5,0.9909387668805439,113.7094155880726,10,0.2230007744497704,140.6831496170997,1.5,0.15455231083198995,1.5,2.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1144,709,dikesnet
933,7,290.6325061703961,1.5,0.11317110500396921,296.5210025926503,1.0,0.05567844578554604,144.32871270746074,1.5,0.5739957898202857,78.65126105988293,1.0,0.563929114723272,316.2493333698608,1.0,0.9964283943024264,1.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1145,709,dikesnet
934,31,301.45135073516246,1.0,0.0028713260417778663,67.43601043520943,1.5,0.917397330197495,317.7618192418771,10,0.2033791442024251,330.873608349171,1.5,0.8757519251426354,165.2861661714898,10,0.37373545783737294,2.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1146,709,dikesnet
935,100,105.35494702471792,10,0.06966179734656042,62.017242290379784,10,0.20842452064327,172.49514277472784,1.5,0.21084144783043224,211.1493540599693,10,0.33406866750823305,141.8047439269553,10,0.4613886436099255,1.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1147,709,dikesnet
936,44,133.40731917347608,1.0,0.5716014184355722,57.80655995278508,1.5,0.7969524691409389,237.1059796399987,1.5,0.23280173772701718,120.96813487237856,1.5,0.32119797902501557,209.05542483202828,1.0,0.12832950528534526,2.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1148,709,dikesnet
937,60,250.58306438789313,1.5,0.3913765552818036,123.24134111470411,1.0,0.4753671263329763,285.2209379678075,10,0.4986065096481854,182.67807915966648,10,0.00182436890036497,43.24384977386256,1.5,0.46319244316255015,4.5,1.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1149,709,dikesnet
938,34,184.8959549610835,1.0,0.6143243713212093,46.95981418145038,10,0.4338184763367846,241.4318469483096,1.0,0.38122347616454066,137.8182330409679,1.0,0.10178987495932457,188.661280243288,10,0.29714958560359594,1.5,2.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1150,709,dikesnet
939,83,45.27122310754699,1.5,0.9388826325474917,162.6463422451839,10,0.9166096129653327,230.65960540115083,1.0,0.4210143138329365,129.32049755832827,1.0,0.24199143486506836,59.739740470491505,1.5,0.401514150170475,2.5,4.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1151,709,dikesnet
940,80,235.34290468083952,1.0,0.11273526629040276,135.4374290300347,1.0,0.8357739847435569,176.52303071693996,1.5,0.4337461309172048,192.30454648538557,1.0,0.6793433769194319,164.82023512228923,10,0.9035554252669216,2.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1152,709,dikesnet
941,61,111.0202528027857,10,0.4230961127405478,198.8328715124587,10,0.37156058721213203,341.82985161285734,10,0.7672056347736201,202.3671816052108,10,0.6874731800781663,195.84990085505677,1.0,0.7382449775403988,2.5,4.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1153,709,dikesnet
942,34,257.0638990623211,10,0.9965508843104519,217.2054898922971,1.5,0.704716461680396,97.41865430339217,1.0,0.35634757468881295,81.84883518689401,1.0,0.4706330281112717,61.809638157177424,1.0,0.33932915336695113,4.5,1.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1154,709,dikesnet
943,40,64.76877445252822,1.0,0.08492305553457602,264.2907732497206,10,0.999285596290682,200.48425931010576,10,0.4510648001502242,206.42807368649403,1.5,0.6304800597268583,141.268224867298,1.0,0.22138806263832767,4.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1155,709,dikesnet
944,69,92.19977657138631,1.0,0.19754416593615443,197.4316665950882,1.5,0.34605745837364943,162.7381808787668,10,0.9239758661258427,152.80971777425722,10,0.3440880919607593,277.08422639157243,1.0,0.2543639137074404,1.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1156,709,dikesnet
945,97,89.63556119545655,1.5,0.2647557132295022,228.3414394528518,1.5,0.6700385683144874,135.23710069133762,10,0.9292169421815112,92.27697667976213,1.0,0.5269215632914048,182.10499002845745,10,0.5136314158507334,3.5,3.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1157,709,dikesnet
946,44,349.9585541070092,1.5,0.47192395624324823,140.38160549763094,10,0.6712975145984886,318.22606842164623,1.0,0.40765524968154876,190.38299589611555,10,0.6078397252992292,295.2202921570455,1.5,0.5291032730414513,1.5,2.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1158,709,dikesnet
947,66,169.9029116883878,10,0.4787768249126041,222.31009719877096,10,0.6618277875072239,83.76832027397015,1.5,0.7663321387583227,209.6260021864449,1.0,0.4232547383727292,309.78190839288635,1.0,0.6104444989788378,3.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1159,709,dikesnet
948,118,291.6417722369598,10,0.6178864226119738,140.52673572315638,1.0,0.1420657276258236,84.74966863367449,10,0.48286089482458083,343.85124107077013,10,0.8464309684220791,82.98881103016708,10,0.8165112716689462,2.5,3.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1160,709,dikesnet
949,8,266.92648787442903,10,0.4852825738109624,249.19800707073676,1.0,0.25070060735574884,174.60789148299457,10,0.0033053406801741847,331.01408669176436,1.0,0.9972402933851565,150.06681192642168,1.0,0.39019944537634155,3.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1161,709,dikesnet
950,70,248.93244843747166,1.0,0.2628865602062721,158.04304383118443,10,0.5496393060566777,35.046519450252624,1.5,0.4865022034975377,250.75004697470033,10,0.7962776082220097,248.80506560588134,10,0.24278758000641953,3.5,2.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1162,709,dikesnet
951,113,238.51648331979322,1.0,0.9407064652502919,190.04526720575868,1.5,0.8424019174234616,313.995830639357,1.0,0.6009318498516161,250.46801477852867,1.5,0.4375686100607902,348.2286356663061,1.0,0.7911093082355386,2.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1163,709,dikesnet
952,83,67.71691038212825,1.0,0.743728626279201,220.59658150930989,1.5,0.7432703594135679,275.0830324523415,1.5,0.6451317100063361,340.57438284355226,10,0.8542862181393153,151.08335125844116,1.5,0.9474666069586022,3.5,2.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1164,709,dikesnet
953,124,38.48648793149881,10,0.814064850598664,281.2582466231613,1.5,0.31278322918372403,287.0464339255196,10,0.30662359326837185,318.47974517452724,1.5,0.5905176580193177,281.1221693260557,1.5,0.2903304842852338,4.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1165,709,dikesnet
954,119,336.41882293221266,10,0.9383191940419285,159.96235281049053,1.0,0.8921584829310619,324.8837743674882,10,0.7766701608716492,222.90840462380757,10,0.7266904404324952,227.39894696167516,1.5,0.2117824817908639,2.5,1.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1166,709,dikesnet
955,45,49.456020988256455,10,0.22811477932982727,185.54544834435848,1.5,0.5496462458547263,106.88982647441333,1.5,0.3674806376246429,248.63907258895293,10,0.38850967607596754,105.13238249521869,1.5,0.28816710913315124,2.5,4.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1167,709,dikesnet
956,25,83.41579427306591,1.5,0.7684087952215702,131.4927521028213,1.5,0.7039068373820548,60.888548489725984,10,0.033863248255970424,343.31194387927417,1.5,0.047804455464646844,293.62571943276424,1.0,0.7236636149673641,4.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1168,709,dikesnet
957,131,252.44457076939923,1.5,0.5910587854818946,336.59544742772874,1.0,0.12569273059230945,144.59403827492463,10,0.31392403044628003,219.04852788345082,10,0.922671327608473,228.5722807145878,1.5,0.9107458393687005,2.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1169,709,dikesnet
958,20,162.71870952687033,10,0.4918496909043848,160.68303140841775,1.5,0.07455684413106334,339.4779497922822,1.5,0.2508844850049473,279.0477031990485,1.5,0.9514521263790386,65.99383110809967,10,0.2247016513296387,4.5,2.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1170,709,dikesnet
959,21,329.77000507411606,1.0,0.750155321615758,244.11321803918455,1.0,0.6986097922646936,62.548536784762874,10,0.7251641569180675,159.0463778783444,1.0,0.11948267289772885,220.39297276501196,10,0.13955748184146533,3.5,1.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1171,709,dikesnet
960,12,168.89575790780202,10,0.477344306573555,217.48977841344987,10,0.49399807947006236,190.618556334943,1.5,0.8639714983035678,107.44794809375196,1.5,0.4728667210449097,312.9777946460483,1.0,0.9014994463487895,2.5,2.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1172,709,dikesnet
961,21,38.41494514554764,1.0,0.23957655168151926,325.1284392169559,1.0,0.6661580471061962,215.9914768821696,10,0.8183116888291775,57.20417402827746,1.5,0.5301608709475367,154.55740592923334,10,0.8169520264799685,1.5,1.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1173,709,dikesnet
962,66,198.21933597831884,1.5,0.8905646293601925,337.40438608775213,1.5,0.6614991681319864,225.9289049987512,1.0,0.9211128885295785,230.27108813133722,1.0,0.9415889723434703,85.2955899308455,10,0.018513783385864846,4.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1174,709,dikesnet
963,70,267.9896867106436,10,0.15347596624118864,128.938650577462,1.0,0.1717169510966724,51.36584005433704,10,0.792551345568781,241.15982151502803,1.0,0.4976091405858345,231.54669269265014,1.5,0.7851041217618432,3.5,4.5,4.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1175,709,dikesnet
964,10,122.11452117350838,1.5,0.2544632252213953,307.7517297259212,1.5,0.024292062617018884,154.4139015230441,10,0.012793646643457834,72.70374547106506,1.5,0.8577384752807627,46.884701298748226,1.0,0.06560470408501062,2.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1176,709,dikesnet
965,132,139.48254411595792,1.5,0.09342448075773979,59.606005814038774,1.0,0.7686859270819485,339.4106174539865,1.0,0.9645087199162767,265.5516460522623,10,0.02855736130052866,31.298330726625565,1.0,0.5329773333177255,2.5,3.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1177,709,dikesnet
966,29,161.70796634906532,1.0,0.964554343221859,328.37061338770775,1.5,0.843272970322613,109.37058427996469,10,0.023125851454561253,194.8067325543124,1.0,0.20669555917682625,153.31005139838516,10,0.08708863761709973,3.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1178,709,dikesnet
967,13,344.225342448441,10,0.3589901821688566,38.802473283768535,1.0,0.7963852004611729,250.11411417688961,10,0.7936592392606763,297.56514444422385,10,0.6072708844524494,72.8537263211268,1.5,0.03414083047727978,3.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1179,709,dikesnet
968,108,127.33237925957148,1.5,0.2642930504733949,221.5358400005434,1.0,0.1969042876653192,246.93805345201068,10,0.2650458178823978,173.13450129571584,10,0.11889790041388748,88.64357852690259,1.5,0.26000549439332155,1.5,4.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1180,709,dikesnet
969,84,234.59008352889302,1.0,0.39502164946691576,338.70784901222015,10,0.5523136524767847,172.1218688774245,1.0,0.7172030597118253,192.60318370229842,10,0.11353317970211663,149.09264616332678,10,0.9029078696884134,1.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1181,709,dikesnet
970,16,195.48982534432764,1.5,0.40583111438316055,143.63619797434512,10,0.5274050579816346,216.0243350214401,1.5,0.8599686268426253,308.102783944529,1.5,0.9880258294875819,223.18571910668317,1.0,0.24679224254344134,3.5,3.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1182,709,dikesnet
971,86,207.85379816834433,1.0,0.2351538024587171,267.15713014762594,1.5,0.5628724674239591,181.3566041486754,1.5,0.1478903001185492,139.0980642652677,10,0.24461481569376153,172.70514591269654,1.0,0.44799643889374907,1.5,2.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1183,709,dikesnet
972,85,288.95870728140176,10,0.30376057663165146,301.80137070643116,10,0.6025327867512108,36.272571399939224,1.5,0.21496373388292755,132.62355200722595,1.0,0.4587033824520097,83.63387443203723,10,0.6903677884041896,4.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1184,709,dikesnet
973,79,66.78647405386795,1.0,0.7809137872335473,126.91353431228158,1.5,0.7888691917456818,298.77931921075384,1.5,0.5394766273108695,34.7828713270485,10,0.11049857270865526,240.35508874642767,1.0,0.049191367856425305,1.5,4.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1185,709,dikesnet
974,93,151.04579433970372,1.0,0.6982326252527737,191.0305670151611,1.5,0.15709356041906675,307.5992791930723,1.0,0.46992871907965184,80.82848696799044,10,0.2340026990700318,328.7483000166534,10,0.31499513714973915,4.5,3.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1186,709,dikesnet
975,112,172.23586062109845,1.5,0.48668072636332116,326.7732099382654,1.0,0.690333195974364,80.190568752876,10,0.8933920661134341,134.0394778457265,10,0.6095211488661715,187.53055686868052,10,0.5568044974070566,1.5,3.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1187,709,dikesnet
976,93,211.37761351415696,1.0,0.9557342199877591,49.08334085305608,1.0,0.18200787126626083,271.8869851244091,10,0.12385958859450352,264.15526931818647,10,0.41938691622149094,274.7722153517313,10,0.3158198199215083,2.5,2.5,1.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1188,709,dikesnet
977,117,31.74794324407415,10,0.3965173926361427,101.37913847144557,10,0.5582027668936967,50.277293308867925,1.0,0.9190768327281728,120.57229017475585,10,0.058872644631298154,66.02875597667229,1.0,0.4214821138379313,3.5,2.5,2.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1189,709,dikesnet
978,43,101.38144558720285,10,0.673974849787312,225.67100627199326,10,0.8961896062514447,92.82572362422738,10,0.5528190800529063,316.3055048343198,10,0.7107730946505818,40.92958861162703,10,0.02750572163382936,4.5,2.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1190,709,dikesnet
979,98,66.61809350200834,1.0,0.6186811912623928,46.43106568748362,10,0.17654452221517536,200.15268409814337,1.5,0.30360581005667553,251.85032987190215,1.0,0.6453182310537788,146.89791394728957,1.5,0.054099025351568186,1.5,1.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1191,709,dikesnet
980,51,249.9496242271294,10,0.7418395643529748,228.39724309113404,1.5,0.04236459971384732,93.68585085081509,10,0.4304791163974083,241.74965692377612,1.5,0.032269608710914444,105.34512124489811,1.5,0.5645414877203808,1.5,3.5,3.5,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,8,5,8,1,8,1,0,7,4,7,8,4,7,10,0,1192,709,dikesnet
