,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
538,113.0,133.50478492005607,10,0.6182604434718965,45.96431528035125,10,0.6842181975858787,159.97968167320082,1.5,0.5492461383309291,270.1301857533536,10,0.4681504313784034,217.599036633737,1.5,0.2763571251815222,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538,base case without policy,dikesnet
539,31.0,222.3262627193517,1.5,0.5359296740780455,78.03907598051104,1.5,0.5882935474397245,134.14293443763586,1.5,0.480391762457431,125.42121028196084,1.0,0.10908587047925991,144.78852771057393,1.0,0.9807274480762033,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539,base case without policy,dikesnet
540,16.0,162.47907591076807,10,0.5198258393246992,161.00596141599164,1.0,0.47780058971676737,181.94189939378302,1.0,0.1186692568196227,336.3961809416326,10,0.37002694610876113,129.32727861501235,10,0.34534206347771795,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540,base case without policy,dikesnet
541,61.0,34.54790557103405,10,0.6209869007261687,173.1423822584647,1.5,0.6480027405560252,162.12357879975343,10,0.18071182443551542,92.02822319673446,1.5,0.8756468804135336,183.9975132772153,10,0.29391634310780995,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541,base case without policy,dikesnet
542,89.0,39.515847497163875,10,0.7582927421232342,48.06057091791461,1.5,0.3170496363666998,327.45257921286105,10,0.932239939881806,298.97613066435827,10,0.5471427890146279,189.39137375977265,1.0,0.453247732175101,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542,base case without policy,dikesnet
543,91.0,96.77144945616831,1.0,0.595946630169968,220.5923894037188,10,0.8145013493536518,197.33716024432903,1.5,0.05088531271922883,185.87758778405455,10,0.19176706575603875,224.78634246591528,10,0.46366875126495494,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543,base case without policy,dikesnet
544,48.0,264.48576031808864,1.5,0.6867503715743882,284.16774515938016,10,0.5969154029789087,200.7595403609049,10,0.38398545884581353,101.44646211545945,1.0,0.8414860750755478,211.2962193399318,1.5,0.5454043366306837,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544,base case without policy,dikesnet
545,89.0,205.4036101840801,1.5,0.6140531822465338,266.9488608458473,1.5,0.1665614555097783,317.31864773207553,1.5,0.5746497899956456,335.32690534528643,1.0,0.11266326494685837,296.12147760982145,10,0.847267053770957,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545,base case without policy,dikesnet
546,28.0,39.86007648689732,1.5,0.5722903627793057,126.61612109564899,10,0.2746129875751869,191.88613530100724,1.5,0.8366642649775792,259.8275542242368,1.0,0.4348827408815499,57.807373280324285,1.5,0.4026895965493419,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546,base case without policy,dikesnet
547,15.0,232.136880194996,1.0,0.9051743702221959,327.8859762576854,10,0.9512702526157696,84.8734150349957,1.0,0.1030926310108607,223.3140955633601,10,0.26586483333354416,202.90982552799196,1.5,0.06931631168399711,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547,base case without policy,dikesnet
548,54.0,148.6814568986698,1.0,0.07272863449352032,174.14269356621043,1.0,0.014839286892203384,269.8457943682314,1.5,0.6486946180826435,85.83264024009222,10,0.10801167881004373,174.34213976565346,10,0.7878377933119194,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548,base case without policy,dikesnet
549,83.0,168.1039566857525,10,0.35827838312176136,305.73254750871524,1.5,0.669693068630115,77.00677913811879,10,0.244437972234365,141.3646870816999,1.5,0.14940151132480184,94.05500036454339,1.0,0.7476585067189552,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549,base case without policy,dikesnet
550,37.0,294.2461990234857,10,0.7356442745887132,92.62887734836136,10,0.16365423364185852,125.25389085502337,1.5,0.49412202113793424,114.49704704640105,1.5,0.3112602734077952,186.56754760098613,10,0.4891906250037663,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550,base case without policy,dikesnet
551,126.0,258.26296012706405,1.5,0.8734111469847464,261.4017954125166,1.0,0.6542227441185551,179.57349420266223,1.5,0.026271208570970008,215.3177272385761,1.5,0.732762211934311,207.58185117590284,1.0,0.4789893131992978,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551,base case without policy,dikesnet
552,100.0,321.7820527527697,10,0.34366172419178426,217.6816030779056,1.5,0.08598014358254119,310.5391194467714,1.5,0.07371276588513635,300.6803449267424,1.0,0.025697757478472926,43.684020645442054,1.5,0.8181048528278311,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552,base case without policy,dikesnet
553,93.0,146.73369396037256,10,0.40870198004037994,135.66090414319544,10,0.7491305690897236,52.76459961339655,10,0.6159624304395573,230.3761140935449,10,0.5651559713675093,164.6208280807009,1.0,0.5298303359176222,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553,base case without policy,dikesnet
554,0.0,258.7234333561288,1.0,0.0062452963978546034,295.37669911860485,10,0.5363002081867148,196.49821339189398,1.5,0.07860963308231739,345.1018005710346,1.5,0.10522862470953441,186.96630793394974,1.5,0.49699346335426103,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554,base case without policy,dikesnet
555,17.0,241.40060487590893,10,0.8037409361304859,50.74660373682663,10,0.7811176477531857,251.94084040181454,1.0,0.9963456245514805,290.07558362602833,1.0,0.04179260661899995,76.21201749231813,1.0,0.4110634463660053,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555,base case without policy,dikesnet
556,92.0,32.1060445264027,1.0,0.9812331654561284,172.43252662227133,1.0,0.8836175257561546,299.69021228637604,1.0,0.7277554176133588,173.17794887503777,1.5,0.6095007856745722,144.92582302484703,1.5,0.7767690233621413,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556,base case without policy,dikesnet
557,6.0,110.33474262938631,1.5,0.2787042414290458,90.83711387963842,1.5,0.24180991909250105,312.8586344144063,10,0.06422937646712498,54.33867612687315,10,0.047644402455575566,300.5397092517453,1.5,0.1353234556204549,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557,base case without policy,dikesnet
558,75.0,83.70802702981469,1.5,0.1100397000664636,232.34069535415554,1.0,0.8216694525917163,320.0842141698674,1.0,0.28180472343553276,340.28759200138234,1.0,0.14138476858462493,115.9629951593223,1.0,0.8752335090110102,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558,base case without policy,dikesnet
559,16.0,273.38846178212265,1.0,0.5841626335667546,39.279944485781414,10,0.04791109186011472,175.65355027223606,1.5,0.9719978957588639,182.4097438248289,1.5,0.388306592328473,270.7161965125228,1.0,0.4390781724292294,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559,base case without policy,dikesnet
560,26.0,181.48052004674437,1.0,0.5025169439316072,172.99051079486364,1.5,0.6343073724035224,342.197080320085,1.5,0.6218923532783471,67.98354906370764,10,0.056344288052893404,126.17144212183968,1.0,0.7238179311354046,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560,base case without policy,dikesnet
561,128.0,343.9690535260681,10,0.8802070839067447,204.49391280152372,1.5,0.785286074454517,249.93040111081905,10,0.2993398399406023,244.05187911039505,10,0.7594327423422572,258.55231916563446,1.5,0.04377274738963625,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561,base case without policy,dikesnet
562,101.0,331.720441942558,10,0.32026025752508847,339.7023944373684,10,0.9062855960035857,48.00506953283494,1.5,0.5155035635124361,87.74543357860146,1.0,0.9841719858947168,178.75724151409952,10,0.6404406533102457,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562,base case without policy,dikesnet
563,57.0,324.1883331268627,10,0.28468533126171786,122.31948686822602,10,0.044184389223339005,184.5835241918044,1.0,0.12557077244660012,179.0033977634587,10,0.5355063082512423,110.0562127509254,1.5,0.3211072744490003,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563,base case without policy,dikesnet
564,45.0,298.91793895317045,1.5,0.5712456809752101,31.94934183725762,1.5,0.4529475011791747,280.0945982248248,1.5,0.31517281557695265,330.6766540685043,1.0,0.3784436339375046,332.96443773369725,10,0.6731509482501424,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564,base case without policy,dikesnet
565,82.0,170.53948715982878,1.5,0.9227778154143775,84.18208186156676,1.5,0.5179937634831292,158.72027479951964,10,0.38540367734546294,58.68921777283372,10,0.7746414957612101,208.32163035453846,1.0,0.9264734445706235,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565,base case without policy,dikesnet
566,34.0,229.6446650801118,10,0.6741506346124408,94.42179655997211,1.5,0.05814828779151234,66.30845482301272,1.5,0.5784279743899208,222.81907421567416,10,0.8926729472192205,307.263738957013,1.5,0.7181200876025151,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566,base case without policy,dikesnet
567,68.0,287.1619934859655,1.5,0.9214928366815123,334.4897249209706,10,0.833868212350972,204.89792869377192,1.0,0.20835825097933447,43.77117307016288,1.5,0.36055960060918685,301.86087057895384,1.0,0.188394972354658,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567,base case without policy,dikesnet
568,130.0,305.92667167900265,1.0,0.1680263713549225,99.54109800135525,1.5,0.1344611187961185,327.06235030410323,10,0.5084135530109822,159.2270447909228,1.0,0.0459933908431404,114.54901755002456,1.0,0.20493721199357773,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568,base case without policy,dikesnet
569,80.0,284.67118148641276,1.5,0.6106213177016323,239.5897971075231,1.0,0.9546107724583243,183.63045598115278,1.5,0.6168738303183996,341.0384229466191,1.5,0.968615140969013,192.88333528364467,1.5,0.9915061050793702,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569,base case without policy,dikesnet
570,118.0,149.13669496789134,1.0,0.8491054705764278,107.73922326315977,1.0,0.5521020821718042,240.69999645016938,1.0,0.6745808346285167,227.1245781750677,1.5,0.8633041254598491,273.34190065974536,10,0.538205168462247,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570,base case without policy,dikesnet
571,66.0,330.7408353870051,1.5,0.19372282251733003,138.15989530605833,10,0.8917054008763144,183.37807290688673,1.0,0.9812865050906078,203.88640057850057,10,0.40105479793250753,180.79301764173857,1.5,0.8838973662237584,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571,base case without policy,dikesnet
572,57.0,233.1543261044522,1.5,0.27729658310141037,190.93830701980642,10,0.378618027029609,137.96525301008649,1.0,0.9133356637541052,220.93058779787248,1.0,0.5881528340773187,234.67387353183142,1.0,0.6288749200489623,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572,base case without policy,dikesnet
573,55.0,280.4917818576715,1.0,0.14050576957589292,75.30943695231231,1.0,0.8549483488779662,117.90883284670848,10,0.028928182930379725,327.2023471791453,1.0,0.5457815265248666,209.5721021874312,10,0.04157509250535723,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573,base case without policy,dikesnet
574,39.0,261.6956867576969,1.5,0.43555069827397697,231.73853851587467,1.0,0.8728363616888528,327.9021215135273,10,0.8617431524138784,168.31860298635027,1.0,0.2371027850778393,239.16462705194692,1.0,0.3247623037256474,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574,base case without policy,dikesnet
575,47.0,278.5206696447085,1.5,0.2211758905154789,221.1095646239896,1.5,0.9250683200507991,86.93600412231292,1.5,0.020419244883599794,274.72432988296003,1.0,0.5214816513875353,201.92372103275798,1.5,0.407184988504949,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575,base case without policy,dikesnet
576,72.0,294.7911319213223,1.5,0.9579304389142501,286.31315842083575,10,0.631742853587175,317.4756644974897,1.0,0.41974538832894354,86.40403314614146,1.5,0.48264886828469533,47.67560696091947,1.5,0.4982640297269773,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576,base case without policy,dikesnet
577,19.0,148.90369048895167,1.5,0.9366887135692085,64.69444332206022,10,0.7440513975194848,301.18614203336233,1.5,0.9271963827706499,200.3521279676585,1.5,0.6291005753172993,128.7807276395323,10,0.006293314652511941,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2577,base case without policy,dikesnet
578,10.0,124.91263747807709,10,0.7915141750758372,318.65615406546704,1.5,0.9638376551671162,115.32454204582646,1.5,0.7421333452066635,44.57719481061888,1.5,0.8153142558203955,67.30068773587917,1.5,0.3728829142474445,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578,base case without policy,dikesnet
579,24.0,223.5546304508995,1.0,0.8046042429581776,217.24102434677786,1.5,0.9903597103912792,141.27328329763301,1.0,0.1861241714263525,116.97570513409684,1.0,0.4867540715194552,156.60724362593584,1.5,0.2407779350280506,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579,base case without policy,dikesnet
580,67.0,231.74254855450488,10,0.9799326347560376,140.7530952823082,10,0.6850199773478098,91.75593837767269,10,0.7476438874318521,212.35874288258054,1.5,0.6565690647219521,278.5419327806926,10,0.7588052704014316,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580,base case without policy,dikesnet
581,91.0,341.23327079451605,10,0.2308678309112521,313.8865827657271,1.0,0.33345069648272957,59.29164749825105,10,0.17886786960320736,152.9809141708758,1.0,0.21849715926275715,287.5588269093763,10,0.03375555446553264,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581,base case without policy,dikesnet
582,42.0,90.3717249629099,1.5,0.9625740508859407,75.5884608514348,10,0.8459760001289536,210.35658770630113,10,0.6138398375313853,117.8677898734876,10,0.89476230452218,84.26117677260973,1.0,0.1642395771325742,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582,base case without policy,dikesnet
583,37.0,67.41058485732928,1.5,0.21743707182032027,228.75863398870945,1.5,0.44907364758505297,90.64515889176897,10,0.8912411583102703,245.99889783928833,1.5,0.6177050681452667,132.01025993532468,1.5,0.08751254078096997,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583,base case without policy,dikesnet
584,53.0,49.73022996453025,10,0.340216468117156,230.94206000336075,10,0.05175235269412245,346.4471355719954,1.5,0.5592219241424575,166.7824228102249,1.5,0.4359957468254679,339.5998604232742,1.0,0.7278281796867595,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584,base case without policy,dikesnet
585,49.0,123.27137079609173,1.0,0.565033750958577,222.13762196328372,10,0.2798550565434397,227.98476995219073,1.5,0.4124235498398718,185.6556379888455,10,0.9611013479351889,273.1749761800901,1.0,0.3954694580003738,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585,base case without policy,dikesnet
586,48.0,96.47653254148211,1.0,0.9640669302219304,136.42123364074365,1.5,0.4785940228007087,131.31486580302067,1.5,0.27792142061978076,179.5422921285123,1.5,0.6815529923248193,214.65457115260136,1.5,0.6756056323735175,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586,base case without policy,dikesnet
587,7.0,209.18445919055412,10,0.3782919736749283,304.1142402933223,1.5,0.6109894136209597,73.35301818652601,1.0,0.168687021651086,38.4553759617084,10,0.9721219769178082,96.52075817747503,1.5,0.746437097570268,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587,base case without policy,dikesnet
588,18.0,177.09950031571188,10,0.7234441053205496,244.6175911733816,1.0,0.32544627098687634,340.8981800881325,1.5,0.6852778988699325,80.28398309684272,10,0.10724772979500381,168.9561414228097,10,0.8050588105198233,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588,base case without policy,dikesnet
589,46.0,310.259167249234,10,0.04063895099100105,191.88915899281488,1.5,0.34232605800211985,290.04991111711445,1.0,0.4858614975327905,33.63356725767348,1.0,0.9972117071285341,54.1475108681141,10,0.9306414268618232,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589,base case without policy,dikesnet
